taxonid_iucn,scientific_name,subspecies,rank,subpopulation,threatCategory,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,decimalLongitude,decimalLatitude,climate
172802,Phisalixella variabilis,,,,EN,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PSEUDOXYRHOPHIIDAE,Phisalixella,,"(Boulenger, 1896)",2011,2011-01-25,EN,B1ab(iii),Decreasing,False,False,True,"Vences, M., Glaw, F. & Rakotondravony, H.","Bowles, P. & Cox, N.A.",,2233,,,,,,,,,46.8,-25.083333,Am Tropical-Monsoon
97213226,Phloeostiba azorica,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,STAPHYLINIDAE,Phloeostiba,Rove Beetle,"(Fauvel, 1900)",2018,2017-01-16,EN,"B2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Borges, P.A.V.","Danielczak, A.",36,8800,1200.0,300.0,,,,,,,-25.3222,37.78017,
17026,Phocarctos hookeri,,,,EN,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Phocarctos,New Zealand Sea Lion,"(Gray, 1844)",2015,2014-11-18,EN,A4bd,Decreasing,True,False,True,"Chilvers, B.L.","Goldsworthy, S.D.",882408,939120,500.0,0.0,0.0,700.0,,,,,-176.540067,-44.005752,Cfb Temperate-Withouth_dry_season-Warm_Summer
17030,Phocoena phocoena ssp. relicta,relicta,ssp.,,EN,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,Black Sea Harbour Porpoise,"Abel, 1905",2008,2008-06-30,EN,A1d+4cde,Decreasing,True,True,False,"Birkun Jr., A.A. & Frantzis, A.","Brownell Jr., R.L. & Rojas-Bracho, L. (Cetacean Red List Authority)",,,,,,,,,,,27.641646,42.580602,
100946722,Physemacris papillosa,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,PNEUMORIDAE,Physemacris,Bladder grasshopper,"(Fabricius, 1775)",2018,2018-03-05,EN,"B1ab(iii,v)",Decreasing,False,False,True,"Couldridge, V. & Bazelet, C.","Hochkirch, A.",,1911,,,,,,,,,22.366667,-33.4,BSk Arid-Steppe-Cold
149166311,Pipizella nigriana,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Pipizella,,"(Séguy, 1961)",2021,2020-04-27,EN,B2ab(iii),Unknown,False,False,True,"Grković, A.","Lair, X. & Eggert, F.",50-80,150000,2500.0,850.0,,,,,,,17.247,49.592,Dfb Cold-Withouth_dry_season-Warm_Summer
63874,Pituophis ruthveni,,,,EN,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Pituophis,Louisiana Pine Snake,"Stull, 1929",2007,2007-03-01,EN,B2ab(iii),Decreasing,False,False,True,"Hammerson, G.A.","Cox, N., Chanson, J.S. & Stuart, S.N. (Global Reptile Assessment Coordinating Team)",,,,,,,,,,,-95.474625,31.414553,Cfa Temperate-Withouth_dry_season-Hot_Summer
195585,Placostylus seemanni,,,,EN,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ORTHALICIDAE,Placostylus,Flax Snail,"(Dohrn, 1861)",2012,2011-08-25,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Barker, G. & Brodie, G.","Cowie, R., Triantis, K., García, N. & Pippard, H.",308,408,805.0,0.0,,,,,,,-178.633333,-18.683333,
41758,Platanista gangetica,,,,EN,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PLATANISTIDAE,Platanista,South Asian River Dolphin,"(Roxburgh, 1801)",2019,2017-07-15,EN,A2abcde+3bcde+4abcde,Unknown,False,True,False,"Braulik, G.T. & Smith, B.D.","Reeves, R.",,,0.0,0.0,0.0,,,,True,This amended version of the 2017 assessment was created to update the distribution map.,67.05,29.49916,BSk Arid-Steppe-Cold
41757,Platanista gangetica ssp. minor,minor,ssp.,,EN,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PLATANISTIDAE,Platanista,Indus River Dolphin,"Owen, 1853",2012,2004-05-01,EN,"A2abcde; B1ab(i,ii,iii,iv); C1",Unknown,False,True,False,"Braulik, G.T., Smith, B.D. & Chaudhry, S.","Reeves, R. & Taylor, B.L.",,,,,,,,,,,69.5,27.666667,
182590,Plataplochilus terveri,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Plataplochilus,Terver's Lampeye,"(Huber, 1981)",2010,2009-02-16,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,"Moelants, T.","Brummett, R., Mbe Tawe, A.N., Dening Touokong, C., Reid, G.M., Snoeks, J. Staissny, M., Moelants, T., Mamonekene, V., Ndodet, B., Ifuta, S.N.B., Chilala, A., Monsembula, R., Ibala Zamba, A., Opoye Itoua, O., Pouomogne, V., Darwall, W. & Smith, K.",,,,,,,,,,,13.545555,-1.537222,Aw Tropical-Savanna
149166595,Platycheirus muelleri,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Platycheirus,,"Marcuzzi, 1941",2021,2020-03-22,EN,B2ab(ii),Decreasing,False,False,True,"Ssymank, A.","De Groot, M & Flinn, G.",24-28,531600,,,,,,,,,3.0232,42.53014,
56142623,Platycypha inyangae,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,CHLOROCYPHIDAE,Platycypha,Inyanga Jewel,"Pinhey, 1958",2018,2017-10-27,EN,"B2ab(ii,iii)",Unknown,False,True,True,"Clausnitzer, V.","Dijkstra, K.-D.B. & Suhling, F.",24,4354,2000.0,1200.0,,,,,,,32.774093,-18.576016,Cwa Temperate-Dry_Winter-Hot_Summer
58463,Platymantis lawtoni,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Platymantis,Lawton's Wrinkled Ground Frog,"Brown and Alcala, 1974",2018,2017-05-24,EN,B1ab(iii),Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Luedtke, J.",,3541.15,1200.0,300.0,,,,,,,122.088661,12.5811,Am Tropical-Monsoon
135858,Platymantis paengi,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Platymantis,Panay Limestone Frog,"Siler, Linkem, Diesmos &amp; Alcala, 2007",2018,2017-05-25,EN,B1ab(iii),Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Luedtke, J.",,507.3,300.0,180.0,,,,,,,122.041183,11.760917,Am Tropical-Monsoon
17520,Platymantis spelaeus,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Platymantis,Cave Wrinkled Ground Frog,"Brown and Alcala, 1982",2018,2018-03-15,EN,B1ab(iii),Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Neam, K.",,1641.72,400.0,20.0,,,,,,,122.630714,9.421189,Am Tropical-Monsoon
178420,Platyplectrurus madurensis,,,,EN,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,UROPELTIDAE,Platyplectrurus,Travancore Hills Thorntail Snake,"Beddome, 1877",2013,2011-01-12,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Srinivasulu, C., Srinivasulu, B. & Ganesan, S.R.","Auliya, M., Bowles, P., Vijayakumar, S.P., Sreekar, R., Prabhu, M., Ramesh, M., Madala, M. & Molur, S.",100,1000,1800.0,1200.0,,,,,,,77.462795,10.374627,Cwb Temperate-Dry_Winter-Warm_Summer
169236406,Platyrhina sinensis,,,,EN,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,PLATYRHINIDAE,Platyrhina,Chinese Fanray,"(Bloch &amp; Schneider, 1801)",2021,2019-08-29,EN,A2cd,Decreasing,True,False,False,"Rigby, C.L., Chen, X., Ebert, D.A., Herman, K., Ho, H., Hsu, H. & Zhang, J.","Spaet, J.L.Y. & Kyne, P.M.",,,,,0.0,50.0,,,,,109.100701,21.504254,Cwa Temperate-Dry_Winter-Hot_Summer
197107,Platysticta maculata,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYSTICTIDAE,Platysticta,Blurry Forestdamsel,"Hagen, 1860",2021,2020-07-31,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,False,True,True,"Bedjanič, M., Dow, R.A. & Sumanapala, A.P.","Clausnitzer, V.",416-500,3075-6228,1300.0,200.0,,,,,,,80.639999,7.24,Af Tropical-Rainforest
17595,Plecoglossus altivelis ssp. ryukyuensis,ryukyuensis,ssp.,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,PLECOGLOSSIDAE,Plecoglossus,Ryukyu Ayu-fish,"Nishida, 1988",1996,1996-08-01,EN,"A1ac, B2abce+3abc",,True,True,False,World Conservation Monitoring Centre,,,,,,,,,,,,120.745953,21.977031,Aw Tropical-Savanna
58599268,Plectostoma palinhelix,,,,EN,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,DIPLOMMATINIDAE,Plectostoma,,"(van Benthem-Jutting, 1952)",2020,2017-05-18,EN,"B2ab(iii,v)",Decreasing,False,False,True,"Thorseng, L. & Seddon, M.B.","Schilthuizen, M. & Vermeulen, J.J.",8,,,,,,,,,,101.93,3.83,Af Tropical-Rainforest
55871,Plectrohyla avia,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Plectrohyla,Greater Spikethumb Frog,"Stuart, 1952",2020,2019-10-23,EN,"B1ab(iii,v)",Decreasing,False,True,True,IUCN SSC Amphibian Specialist Group,"Chanson, J.S.",978,3567,2200.0,1650.0,,,,,,,-92.654167,15.3625,Aw Tropical-Savanna
55879,Plectrohyla lacertosa,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Plectrohyla,Pop-eyed Spikethumb Frog,"Bumzahem &amp; Smith, 1954",2020,2019-10-23,EN,B1ab(iii),Decreasing,False,True,True,IUCN SSC Amphibian Specialist Group,"Chanson, J.S.",,2662,2130.0,1800.0,,,,,,,-92.654167,15.3625,Aw Tropical-Savanna
55882,Plectrohyla psiloderma,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Plectrohyla,,"McCranie &amp; Wilson, 1999",2020,2019-06-28,EN,B1ab(iii),Decreasing,False,True,True,IUCN SSC Amphibian Specialist Group,"Jarvis, L.",,330.1,2530.0,2450.0,,,,,,,-88.67,14.53,Aw Tropical-Savanna
17628,Plethodon stormi,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Siskiyou Mountains Salamander,"Highton and Brame, 1965",2004,2004-04-30,EN,B1ab(iii),Decreasing,False,False,True,"Geoffrey Hammerson, Bruce Bury","Global Amphibian Assessment Coordinating Team (Simon Stuart, Janice Chanson, Neil Cox and Bruce Young)",,,,,,,,,,,-123.156,42.01719999906173,Csa Temperate-Dry_Summer-Hot_Summer
135750,Plethodontohyla guentheri,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Plethodontohyla,,"Glaw &amp; Vences, 2007",2016,2015-11-26,EN,B1ab(iii),Decreasing,False,False,True,IUCN SSC Amphibian Specialist Group,"Stuart, S.N.",,1995,1400.0,1000.0,,,,,,,49.724264,-14.405549,Am Tropical-Monsoon
17679,Pleurobema decisum,,,,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Southern Clubshell,"(Lea, 1831)",2012,2012-03-05,EN,"A2c; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Decreasing,False,True,False,"Bogan, A. & Cordeiro, J.","Bohm, M., Collen, B. & Seddon, M.",1000-2000,20000,,,,,,,,,-85.6905,34.13,Cfa Temperate-Withouth_dry_season-Hot_Summer
17671,Pleurobema taitianum,,,,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Heavy Pigtoe,"(I. Lea, 1834)",2012,2012-03-30,EN,"B1ab(i,ii,iii,iv)",Decreasing,False,True,False,"Cummings, K. & Cordeiro, J.","Bohm, M., Seddon, M. & Collen, B.",,<100,,,,,,,,,-87.398598,32.121498,Cfa Temperate-Withouth_dry_season-Hot_Summer
59462,Pleurodeles poireti,,,,EN,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Pleurodeles,Edough Ribbed Newt,"(Gervais, 1836)",2021,2020-10-26,EN,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",Decreasing,False,True,True,IUCN SSC Amphibian Specialist Group,"Luedtke, J.",92,2359.8,300.0,0.0,,,,,,,10.18,36.803,Csa Temperate-Dry_Summer-Hot_Summer
22718979,Ploceus aureonucha,,,,EN,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,Golden-naped Weaver,"Sassi, 1920",2021,2021-01-12,EN,C2a(ii),Decreasing,False,False,True,BirdLife International,"Bell, F.",,16600,,,,,,,,,40.317464,-14.90294,Aw Tropical-Savanna
22718945,Ploceus golandi,,,,EN,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,Clarke's Weaver,"(Clarke, 1913)",2016,2016-10-01,EN,C2a(ii),Decreasing,False,False,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",,1900,,,,,,,,,40.02,-3.3,Aw Tropical-Savanna
61545,Podarcis carbonelli,,,,EN,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,Lagartija de Carbonell,"Pérez Mellado, 1981",2009,2008-12-14,EN,"B1ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Paulo Sá-Sousa, Valentin Pérez-Mellado, Iñigo Martínez-Solano","Cox, N. and Temple, H.J. (Global Reptile Assessment)",,,1200.0,0.0,,,,,,,-9.524257,39.431434,
17795,Podarcis lilfordi,,,,EN,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,Lilford's Wall Lizard,"(Günther, 1874)",2009,2008-12-14,EN,B1ab(iii)+2ab(iii),Decreasing,False,False,True,"Valentin Pérez-Mellado, Iñigo Martínez-Solano","Cox, N. and Temple, H.J. (Global Reptile Assessment)",,,,,,,,,,,2.650075,39.569582,
16084391,Podisma goidanichi,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Podisma,Gran Sasso Mountain Grasshopper,"(Baccetti, 1959)",2016,2015-05-17,EN,"B1ab(iii,v)",Decreasing,False,False,True,"Buzzetti, F.M., Hochkirch, A., Fontana, P., Kleukers, R., Massa, B. & Odé, B.","Bushell, M. & Cálix, M.",,300,2540.0,1100.0,,,,,,,13.21,42.95,Csa Temperate-Dry_Summer-Hot_Summer
17829,Podogymnura aureospinula,,,,EN,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Podogymnura,Dinagat Gymnure,"Heaney &amp; Morgan, 1982",2018,2017-05-28,EN,"B2ab(ii,iii)",Decreasing,False,False,True,"Clayton, E.","Amori, G.",,4333,,,,,,,,,125.61,10.34,Af Tropical-Rainforest
173697469,Podolestes parvus,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,ARGIOLESTIDAE,Podolestes,,"Dow &amp; Ngiam, 2019",2021,2020-04-25,EN,"B1ab(ii,iii)+2ab(ii,iii)",Decreasing,False,False,True,"Dow, R.A.","Clausnitzer, V.",12-200,394-1892,40.0,5.0,,,,,,,111.0584,1.6188,Af Tropical-Rainforest
17833,Poecilia sulphuraria,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Poecilia,Sulphur Molly,"(Álvarez, 1948)",2019,2018-11-19,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,"Lyons, T.J., Vega-Cendejas, M. & Valdes Gonzales, A.","Matamoros, W.A.",28-50,28-50,,,,,,,,,-92.996389,17.551667,Aw Tropical-Savanna
45463531,Poecilimon ebneri,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Poecilimon,Ebner's Bright Bush-cricket,"Ramme, 1933",2016,2015-11-06,EN,"B2ab(iii,iv,v)",Decreasing,False,False,True,"Hochkirch, A., Heller, K.-G., Chobanov, D.P., Lemonnier-Darcemont, M., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Bushell, M. & Cálix, M.",100-660,41398,2000.0,700.0,,,,,,,21.2333,40.7667,Dfa Cold-Withouth_dry_season-Hot_Summer
45466779,Poecilimon paros,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Poecilimon,Paros Bright Bush-cricket,"Heller &amp; Reinhold, 1992",2016,2015-02-21,EN,"B1ab(iii,iv,v)+2ab(iii,iv,v)",Decreasing,False,False,True,"Willemse, L.P.M., Heller, K.-G., Hochkirch, A., Kati, V., Papapavlou, K. & Tzirkalli, E.","Bushell, M., Cálix, M. & Nieto, A.",16,733,1000.0,0.0,,,,,,,25.1833,37.05,BSh Arid-Steppe-Hot
178839665,Poeciliopsis jackschultzi,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Poeciliopsis,Rio Concepcion Topminnow,"Conway, Mateos &amp; Vrijenhoek, 2019",2020,2019-11-27,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v)",Decreasing,False,True,False,"Mateos, M.","Hendrickson, D.",12,12,900.0,800.0,,,,,,,-110.8606,30.91926,BSh Arid-Steppe-Hot
168627110,Poeciliopsis paucimaculata,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Poeciliopsis,Olomina manchada,"Bussing, 1967",2020,2020-02-07,EN,B1ab(iii),Unknown,False,True,False,"Angulo, A., McMahan, C. & Elias, D.","Lyons, T.J.",,3507,900.0,20.0,,,,,,,-83.716667,9.333333,Am Tropical-Monsoon
22710787,Poeoptera femoralis,,,,EN,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Poeoptera,Abbott's Starling,"(Richmond, 1897)",2021,2020-11-26,EN,C2a(ii),Decreasing,False,False,True,BirdLife International,"Murray-Watson, R.",,42600,2600.0,1800.0,,,,,,,37.649727,0.046678,Aw Tropical-Savanna
22699469,Pogonotriccus lanyoni,,,,EN,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pogonotriccus,Antioquia Bristle-tyrant,"(Graves, 1988)",2016,2016-10-01,EN,"B1ab(i,ii,iii,v);C2a(i)",Decreasing,False,False,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",,34800,900.0,450.0,,,,,,,-74.8237,5.922,Cfb Temperate-Withouth_dry_season-Warm_Summer
39490,Polyommatus dama,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Polyommatus,Mesopotamian Blue,"(Staudinger, 1892)",2000,2000-06-30,EN,"A1ac, B1+2ac",Decreasing,False,False,True,"Van Swaay, C.A.M. & Warren, M.S.","Mace, G.M. & Hilton-Taylor, C. (Red List Programme Office)",,,,,,,,,,,38.3703,38.3499,BSk Arid-Steppe-Cold
195333,Polyommatus theresiae,,,,EN,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Polyommatus,Theresia’s Blue,"Schurian, van Oorschot &amp; Van den Brink, 1992",2020,2013-02-28,EN,"B2ab(iii,v)",Unknown,False,False,True,"van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","Black, S.",4,,1750.0,1300.0,,,,,True,"Correction of coded threats: logging and wood harvesting has unintentional effects on the species, rather than the species being intentionally used for this purpose.",36.0939,38.0453,Csa Temperate-Dry_Summer-Hot_Summer
22679393,Polyplectron schleiermacheri,,,,EN,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Polyplectron,Bornean Peacock-pheasant,"Brüggemann, 1877",2016,2016-10-01,EN,C2a(i),Decreasing,False,False,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",,540000,1000.0,0.0,,,,,,,113.45,1.883333,Af Tropical-Rainforest
22734320,Pomarea mendozae,,,,EN,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,Marquesas Monarch,"(Hartlaub, 1854)",2016,2016-10-01,EN,D,Stable,False,False,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",,16,,0.0,,,,,,,-138.829,-9.9847,
132897,Porites eridani,,,,EN,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,,"Umbgrove, 1940",2014,2008-01-03,EN,A4cde,Unknown,True,False,False,"Sheppard, A., Fenner, D., Edwards, A., Abrar, M. & Ochavillo, D.","Livingstone, S., Polidoro, B. & Smith, J.",,,,,2.0,20.0,,,,,130.816667,-12.44,Aw Tropical-Savanna
182643,Poropanchax myersi,,,,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Poropanchax,Hummingbird Lampeye,"(Poll, 1952)",2010,2009-02-16,EN,B1ab(iii)+2ab(iii),Unknown,False,True,False,"Moelants, T.","Brummett, R., Mbe Tawe, A.N., Dening Touokong, C., Reid, G.M., Snoeks, J. Staissny, M., Moelants, T., Mamonekene, V., Ndodet, B., Ifuta, S.N.B., Chilala, A., Monsembula, R., Ibala Zamba, A., Opoye Itoua, O., Pouomogne, V., Darwall, W. & Smith, K.",,,,,,,,,,,18.327002,0.062896,Af Tropical-Rainforest
22692808,Porphyrio hochstetteri,,,,EN,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,South Island Takahe,"(Meyer, 1883)",2020,2020-03-19,EN,D,Increasing,False,False,True,BirdLife International,"Hermes, C.",10-499,570,1200.0,0.0,,,,,,,167.468639,-45.249306,Cfb Temperate-Withouth_dry_season-Warm_Summer
184695,Potadoma nyongensis,,,,EN,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PACHYCHILIDAE,Potadoma,,"Spence, 1928",2010,2008-06-04,EN,"B1ab(ii,iii)",Unknown,False,True,False,"Jørgensen, A.","Van Damme, D. & Seddon, M.B. (Mollusc Red List Authority)",lessthan500km,,,,,,,,,,10.13,3.8,Am Tropical-Monsoon
184704,Potadoma trochiformis,,,,EN,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PACHYCHILIDAE,Potadoma,,"(Clench, 1929)",2010,2008-06-05,EN,B1ab(iii),Unknown,False,True,False,"Jørgensen, A.","Van Damme, D., Seddon, M.B. (Mollusc Red List Authority) & Pollock, C.M. (IUCN Red List Unit)",,"<5,000km²",,,,,,,,,14.0,8.5,Aw Tropical-Savanna
184764,Potadoma zenkeri,,,,EN,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PACHYCHILIDAE,Potadoma,,"(Martens, 1901)",2010,2008-06-05,EN,B2ab(iii),Unknown,False,True,False,"Jørgensen, A.","Van Damme, D., Seddon, M.B. (Mollusc Red List Authority) & Pollock, C.M. (IUCN Red List Unit)",<500 km²,"<20,000 km² (possibly <5,000 km²)",,,,,,,,,10.416667,3.083333,Am Tropical-Monsoon
197974,Potamalpheops amnicus,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ALPHEIDAE,Potamalpheops,,"Yeo &amp; Ng, 1997",2013,2011-11-28,EN,"B2ab(iii,v)",Unknown,False,True,False,"De Grave, S., Anker, A. & Cai, Y.","Cumberlidge, N. & Smith, K.",,,,,,,True,"This errata version of the assessment was created to correct an Assessor name from ""Cai, X."" to ""Cai, Y.""",,,104.0086,1.8628,Af Tropical-Rainforest
18094,Potamilus amphichaenus,,,,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potamilus,Texas Heelsplitter,"Frierson, 1898",1996,1996-08-01,EN,B1+2c,,False,True,False,"Bogan, A.E.",,,,,,,,,,,,-94.949989,30.570503,Cfa Temperate-Withouth_dry_season-Hot_Summer
44525,Potamonautes gonocristatus,,,,EN,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POTAMONAUTIDAE,Potamonautes,,"Bott, 1955",2008,2008-01-01,EN,"B1ab(i,ii,iii,v)",Unknown,False,True,False,"Cumberlidge, N.","Crandall, K. and Daniels, S. and McIvor, A.",,,,,,,,,,,26.95,-4.966667,Aw Tropical-Savanna
156136,Potomida littoralis,,,,EN,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Potomida,,"(Cuvier, 1798)",2014,2013-04-04,EN,A4ce,Decreasing,False,True,False,"Lopes-Lima , M., Prie, V. & Seddon, M.B.","Numa, C. & Kebapçı, U.",,,900.0,0.0,,,,,,,3.3039,48.19494,Cfb Temperate-Withouth_dry_season-Warm_Summer
39811,Presbytis melalophos,,,,EN,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis,Yellow-handed Mitered Langur,"(Raffles, 1821)",2020,2015-11-23,EN,A2acd+4acd,Decreasing,False,False,True,"Nijman, V., Setiawan, A., Traeholt, C. & Manullang, B","Molur, S. & Mittermeier, R.A.",,,1000.0,,,,,,,,102.3167,4.05,Af Tropical-Rainforest
39810,Presbytis sabana,,,,EN,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis,Sabah Grizzled Langur,"(Thomas, 1893)",2020,2015-11-20,EN,A2acd+4acd,Decreasing,False,False,True,"Setiawan, A. & Traeholt, C.","Molur, S. & Mittermeier, R.A.",,,2000.0,50.0,,,,,,,118.3847,5.6869,Af Tropical-Rainforest
196211,Prida sechellensis,,,,EN,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,OONOPIDAE,Prida,,"(Benoit, 1979)",2014,2012-12-01,EN,"B1ab(iii,v)+2ab(iii,v)",Unknown,False,False,True,"Gerlach, J.","Marusik, Y.",50,500,550.0,390.0,,,,,,,55.745278,-4.340833,
22684969,Prioniturus luconensis,,,,EN,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prioniturus,Green Racquet-tail,"Steere, 1890",2017,2016-10-01,EN,C2a(i),Decreasing,False,False,True,BirdLife International,"Butchart, S.H.M. & Symes, A.",,147000,1000.0,300.0,,,,,True,Edited Habitats and Ecology Information and Rationale text. Added a Facilitator/Compiler.,120.282778,14.8292,Am Tropical-Monsoon
